              0 0
  9.9990001e-05 3.300338e-06
     0.00019998 5.6018752e-06
     0.00029997 7.9044106e-06
     0.00039996 9.8746769e-06
     0.00049995 1.184594e-05
  0.00059994001 1.3618239e-05
  0.00069993001 1.5391533e-05
  0.00079992001 1.7022993e-05
  0.00089991001 1.8655447e-05
  0.00099990001 2.0177805e-05
     0.00109989 2.1701155e-05
     0.00119988 2.3134606e-05
     0.00129987 2.4569047e-05
     0.00139986 2.5927571e-05
     0.00149985 2.7287084e-05
     0.00159984 2.8580933e-05
     0.00169983 2.9875769e-05
     0.00179982 3.111278e-05
     0.00189981 3.2350778e-05
      0.0019998 3.353714e-05
     0.00209979 3.4724488e-05
     0.00219978 3.5865209e-05
     0.00229977 3.7006914e-05
     0.00239976 3.8106133e-05
     0.00249975 3.9206333e-05
     0.00259974 4.0267522e-05
     0.00269973 4.1329691e-05
     0.00279972 4.2355811e-05
     0.00289971 4.338291e-05
      0.0029997 4.4376511e-05
     0.00309969 4.537109e-05
     0.00319968 4.6334393e-05
     0.00329967 4.7298673e-05
     0.00339966 4.8233631e-05
     0.00349965 4.9169564e-05
     0.00359964 5.0077905e-05
     0.00369963 5.0987219e-05
     0.00379962 5.1870484e-05
     0.00389961 5.275472e-05
      0.0039996 5.3614292e-05
     0.00409959 5.4474834e-05
     0.00419958 5.531196e-05
     0.00429957 5.6150055e-05
     0.00439956 5.6965866e-05
     0.00449955 5.7782645e-05
     0.00459954 5.8578173e-05
     0.00469953 5.9374667e-05
     0.00479952 6.0150854e-05
     0.00489951 6.0928005e-05
      0.0049995 6.1685716e-05
   0.0050994901 6.244439e-05
   0.0051994801 6.3184422e-05
   0.0052994701 6.3925416e-05
   0.0053994601 6.4648506e-05
   0.0054994501 6.5372557e-05
   0.0055994401 6.6079389e-05
   0.0056994301 6.678718e-05
   0.0057994201 6.7478388e-05
   0.0058994101 6.8170554e-05
   0.0059994001 6.8846731e-05
   0.0060993901 6.9523863e-05
   0.0061993801 7.0185561e-05
   0.0062993701 7.0848213e-05
   0.0063993601 7.1495949e-05
   0.0064993501 7.2144638e-05
   0.0065993401 7.2778898e-05
   0.0066993301 7.3414109e-05
